no_trees,max_trees,max_depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split,tinygbdt_forestsize
9.0,200.0,7.0,8.0,68.0,72.0,2400.0,7344.0,0.9778461538461538,0.0,0.0,64000.0
9.0,200.0,7.0,20.0,139.0,161.0,5303.0,17312.0,0.992,0.0,0.0,500000.0
9.0,200.0,7.0,20.0,139.0,161.0,5303.0,17312.0,0.992,0.0,0.0,64000.0
9.0,200.0,7.0,20.0,122.0,213.0,5977.0,23136.0,0.9969230769230769,0.0,0.0,64000.0
9.0,200.0,7.0,20.0,122.0,213.0,5977.0,23136.0,0.9969230769230769,0.0,0.0,500000.0
10.0,200.0,7.0,8.0,76.0,80.0,2674.0,8160.0,0.9778461538461538,0.0,0.0,500000.0
10.0,200.0,7.0,8.0,76.0,80.0,2674.0,8160.0,0.9778461538461538,0.0,0.0,64000.0
10.0,200.0,7.0,20.0,149.0,177.0,5648.0,19024.0,0.992,0.0,0.0,500000.0
10.0,200.0,7.0,20.0,149.0,177.0,5648.0,19024.0,0.992,0.0,0.0,64000.0
10.0,200.0,7.0,21.0,133.0,235.0,6373.0,25520.0,0.9969230769230769,0.0,0.0,64000.0
10.0,200.0,7.0,21.0,133.0,235.0,6373.0,25520.0,0.9969230769230769,0.0,0.0,500000.0
15.0,200.0,7.0,10.0,120.0,120.0,4149.0,12240.0,0.976,0.0,0.0,64000.0
15.0,200.0,7.0,10.0,120.0,120.0,4149.0,12240.0,0.976,0.0,0.0,500000.0
15.0,200.0,7.0,20.0,221.0,272.0,8164.0,29264.0,0.9944615384615385,0.0,0.0,64000.0
15.0,200.0,7.0,20.0,221.0,272.0,8164.0,29264.0,0.9944615384615385,0.0,0.0,500000.0
15.0,200.0,7.0,21.0,204.0,374.0,9008.0,40688.0,1.0,0.0,0.0,64000.0
15.0,200.0,7.0,21.0,204.0,374.0,9008.0,40688.0,1.0,0.0,0.0,500000.0
20.0,200.0,7.0,17.0,169.0,159.0,5909.0,16208.0,0.9883076923076923,0.0,0.0,500000.0
20.0,200.0,7.0,17.0,169.0,159.0,5909.0,16208.0,0.9883076923076923,0.0,0.0,64000.0
20.0,200.0,7.0,21.0,318.0,381.0,11620.0,41072.0,1.0,0.0,0.0,500000.0
20.0,200.0,7.0,21.0,318.0,381.0,11620.0,41072.0,1.0,0.0,0.0,64000.0
20.0,200.0,7.0,21.0,289.0,511.0,11949.0,55632.0,1.0,0.0,0.0,64000.0
20.0,200.0,7.0,21.0,289.0,511.0,11949.0,55632.0,1.0,0.0,0.0,500000.0
30.0,200.0,7.0,17.0,241.0,234.0,8336.0,23808.0,0.9883076923076923,0.0,0.0,64000.0
30.0,200.0,7.0,17.0,241.0,234.0,8336.0,23808.0,0.9883076923076923,0.0,0.0,500000.0
30.0,200.0,7.0,22.0,522.0,603.0,18628.0,65136.0,1.0,0.0,0.0,64000.0
30.0,200.0,7.0,22.0,522.0,603.0,18628.0,65136.0,1.0,0.0,0.0,500000.0
30.0,200.0,7.0,21.0,492.0,788.0,19154.0,85856.0,1.0,0.0,0.0,64000.0
30.0,200.0,7.0,21.0,492.0,788.0,19154.0,85856.0,1.0,0.0,0.0,500000.0
40.0,200.0,7.0,19.0,321.0,308.0,11061.0,31296.0,0.9938461538461538,0.0,0.0,500000.0
40.0,200.0,7.0,19.0,321.0,308.0,11061.0,31296.0,0.9938461538461538,0.0,0.0,64000.0
40.0,200.0,7.0,22.0,722.0,818.0,25486.0,88416.0,1.0,0.0,0.0,64000.0
40.0,200.0,7.0,22.0,722.0,818.0,25486.0,88416.0,1.0,0.0,0.0,500000.0
40.0,200.0,7.0,21.0,714.0,1060.0,26863.0,115520.0,1.0,0.0,0.0,64000.0
40.0,200.0,7.0,21.0,714.0,1060.0,26863.0,115520.0,1.0,0.0,0.0,500000.0
50.0,200.0,7.0,20.0,402.0,385.0,13787.0,39120.0,0.9944615384615385,0.0,0.0,64000.0
50.0,200.0,7.0,20.0,402.0,385.0,13787.0,39120.0,0.9944615384615385,0.0,0.0,500000.0
50.0,200.0,7.0,22.0,982.0,1075.0,34530.0,116400.0,1.0,0.0,0.0,64000.0
50.0,200.0,7.0,22.0,982.0,1075.0,34530.0,116400.0,1.0,0.0,0.0,500000.0
50.0,200.0,7.0,22.0,988.0,1347.0,36356.0,146864.0,1.0,0.0,0.0,64000.0
50.0,200.0,7.0,22.0,988.0,1347.0,36356.0,146864.0,1.0,0.0,0.0,500000.0
100.0,200.0,7.0,20.0,816.0,785.0,27798.0,79920.0,1.0,0.0,0.0,500000.0
100.0,200.0,7.0,20.0,816.0,785.0,27798.0,79920.0,1.0,0.0,0.0,64000.0
100.0,200.0,7.0,22.0,2322.0,2406.0,80820.0,261472.0,1.0,0.0,0.0,64000.0
100.0,200.0,7.0,22.0,2322.0,2406.0,80820.0,261472.0,1.0,0.0,0.0,500000.0
100.0,200.0,7.0,22.0,2299.0,2703.0,81973.0,294736.0,1.0,0.0,0.0,500000.0
100.0,200.0,7.0,22.0,2299.0,2703.0,81973.0,294736.0,1.0,0.0,0.0,64000.0
200.0,200.0,7.0,20.0,1626.0,1585.0,55491.0,161520.0,1.0,0.0,0.0,64000.0
200.0,200.0,7.0,20.0,1626.0,1585.0,55491.0,161520.0,1.0,0.0,0.0,500000.0
200.0,200.0,7.0,22.0,3701.0,3779.0,128489.0,407248.0,1.0,0.0,0.0,500000.0
200.0,200.0,7.0,22.0,3701.0,3779.0,128489.0,407248.0,1.0,0.0,0.0,64000.0
200.0,200.0,7.0,22.0,3080.0,3480.0,109015.0,373760.0,1.0,0.0,0.0,500000.0
200.0,200.0,7.0,22.0,3080.0,3480.0,109015.0,373760.0,1.0,0.0,0.0,64000.0
1.0,200.0,7.0,8.0,13.0,8.0,538.0,816.0,0.9513846153846154,0.000976562,0.000976562,64000.0
1.0,200.0,7.0,13.0,20.0,14.0,993.0,1488.0,0.9766153846153847,0.000976562,0.000976562,64000.0
1.0,200.0,7.0,14.0,23.0,17.0,1774.0,1824.0,0.9969230769230769,0.000976562,0.000976562,64000.0
2.0,200.0,7.0,8.0,19.0,16.0,745.0,1632.0,0.9513846153846154,0.000976562,0.000976562,64000.0
2.0,200.0,7.0,14.0,31.0,28.0,1400.0,2976.0,0.9895384615384616,0.000976562,0.000976562,64000.0
2.0,200.0,7.0,14.0,29.0,34.0,2110.0,3648.0,0.9969230769230769,0.000976562,0.000976562,64000.0
3.0,200.0,7.0,8.0,25.0,24.0,952.0,2448.0,0.9513846153846154,0.000976562,0.000976562,64000.0
3.0,200.0,7.0,14.0,43.0,43.0,1850.0,4576.0,0.9895384615384616,0.000976562,0.000976562,64000.0
3.0,200.0,7.0,14.0,34.0,51.0,2414.0,5472.0,0.9969230769230769,0.000976562,0.000976562,64000.0
4.0,200.0,7.0,8.0,32.0,32.0,1183.0,3264.0,0.9513846153846154,0.000976562,0.000976562,64000.0
4.0,200.0,7.0,14.0,53.0,58.0,2218.0,6176.0,0.9895384615384616,0.000976562,0.000976562,64000.0
4.0,200.0,7.0,14.0,40.0,68.0,2622.0,7296.0,0.9969230769230769,0.000976562,0.000976562,64000.0
5.0,200.0,7.0,8.0,38.0,40.0,1382.0,4080.0,0.9501538461538461,0.000976562,0.000976562,64000.0
5.0,200.0,7.0,14.0,63.0,73.0,2554.0,7776.0,0.992,0.000976562,0.000976562,64000.0
5.0,200.0,7.0,14.0,46.0,85.0,2830.0,9120.0,0.9969230769230769,0.000976562,0.000976562,64000.0
6.0,200.0,7.0,8.0,44.0,48.0,1589.0,4896.0,0.9501538461538461,0.000976562,0.000976562,64000.0
6.0,200.0,7.0,14.0,72.0,87.0,2856.0,9264.0,0.992,0.000976562,0.000976562,64000.0
6.0,200.0,7.0,14.0,52.0,102.0,3166.0,10944.0,0.9969230769230769,0.000976562,0.000976562,64000.0
7.0,200.0,7.0,8.0,50.0,56.0,1788.0,5712.0,0.9501538461538461,0.000976562,0.000976562,64000.0
7.0,200.0,7.0,14.0,82.0,102.0,3224.0,10864.0,0.992,0.000976562,0.000976562,64000.0
7.0,200.0,7.0,15.0,64.0,121.0,3605.0,12992.0,0.9969230769230769,0.000976562,0.000976562,64000.0
8.0,200.0,7.0,8.0,60.0,64.0,2134.0,6528.0,0.9778461538461538,0.000976562,0.000976562,64000.0
8.0,200.0,7.0,14.0,91.0,116.0,3526.0,12352.0,0.992,0.000976562,0.000976562,64000.0
8.0,200.0,7.0,15.0,72.0,138.0,3879.0,14816.0,0.9969230769230769,0.000976562,0.000976562,64000.0
9.0,200.0,7.0,8.0,68.0,72.0,2400.0,7344.0,0.9778461538461538,0.000976562,0.000976562,64000.0
9.0,200.0,7.0,14.0,101.0,131.0,3862.0,13952.0,0.992,0.000976562,0.000976562,64000.0
9.0,200.0,7.0,15.0,80.0,155.0,4153.0,16640.0,0.9969230769230769,0.000976562,0.000976562,64000.0
10.0,200.0,7.0,8.0,76.0,80.0,2674.0,8160.0,0.9778461538461538,0.000976562,0.000976562,64000.0
10.0,200.0,7.0,14.0,111.0,146.0,4198.0,15552.0,0.992,0.000976562,0.000976562,64000.0
